book,page,raw_name,ctx_before,ctx_after,possible_person,possible_period
yiwengushi18,m-60,李缢璞,"椒酒奠斜阳。今人原县政协副主席","(已故)也曾赋诗一首:_元兵灭宋入剑门,宋人救亡寸土争。,将军死战守鹅堡,巨寇强攻渡嘉陵。.矢尽援绝",,
yiwengushi18,m-73,李隆基离,"女子陈述安禄山叛乱,她与唐明皇","宫到马臼坡时,在敌军追杀紧急的情况下,禁卫陈玄礼逼她缢死于梨树下的惨情。苗先生于是轻轻放下提篮,在门",,
yiwengushi18,m-8,李先念指,"革命战争时期红四方面军徐向前、","挥十万大军强渡嘉陵江北上抗日的长征出发地“红军渡“......我们苍溪,山川俊美,钟灵毓秀。漫山的翠",,
yiwengushi18,m-82,李天王出,"。这天,玉皇大帝坐堂议事,托塔","班奏道:“下界灶王君昌一咤里一一龙山董永卖身藕父,实属当今一大孝子,乃庶民百姓的典范,应予嘉奖1“碰",,
yiwengushi18,m-98,李家寨门,"修了寨门,以当地百姓四姓命名为","、龚家寥门、冉家寥门、薛家寨门。山上还修了“教场坝“,(古时练兵之地)、“饮马池“,至今遗迹犹在。`",,
jicheng52,j-1,李鍾鋸伐,"22S不2楊","細泰皋細吳E經同棍二i菫宣酋'」同深夾吳紅暐細柏細1李2伐SS緝|一、論善…‥e2伐玫2細藏#Ei松",,
jicheng52,j-1,李,"菫宣酋'」同深夾吳紅暐細柏細1","2伐SS緝|一、論善…‥e2伐玫2細藏#Ei松江R鰈拐一一05…量`「ˉ‥荳˙…‥‥˙‥‥‥‥三讞2",,
jicheng52,j-1,李維桂,"ˉ‥荳˙…‥‥˙‥‥‥‥三讞2","8浩不2一升S玫活排ooSa達達緝7一Ae共同1漢松」一﹥泰速啊皇蜂S柏李(拐口緝振鍾經棍|L一」(",,
jicheng52,j-1,李紅,"1，﹍進o腸同1鋸時、扣來才晝","x1j‥紅進「﹛貢ˍ‥…晝﹞﹂`耋工2`′責ˍ璽言﹛「壽﹏〝羯吾荳二畫…﹚酖_霎_sy﹍瞿﹐壺︰ˊ驒",,
jicheng52,j-1,李松,"P2ooC﹨2下Bo光內2vo","So0今，一一，人伐伐吳緝‵′﹔′輦〝義_‥ˍ_ˉ鑿S不“ˍ′亳甕`ˍˍ氛葷憋裘‥羞_#濺K2ˍ﹡宅",,
jicheng52,j-1,李李,"深糸阡中吳深8ooo02松松7","0不李S2同SSA紙07世n伐李棍n2S2內SSS2R0三緝棍2的′ˊ…1""昌ˊ言'…ˍˍ'﹝‥霙'",,
jicheng52,j-1,李棍,"0不李S2同SSA紙07世n伐","n2S2內SSS2R0三緝棍2的′ˊ…1""昌ˊ言'…ˍˍ'﹝‥霙'ˋ三‵ˋ﹣‥‥﹛`﹑﹔睿‵ˍ˙……",,
jicheng52,j-100,李趙芳田,"一﹍一一ˍtrno懿，M，忖『","楊劉責崔孚|中|朴劉佟沙劉罷杜根楊黃蔡轄三司日光哉常淑益|蠦|雛遲蹂﹍注子元飄可|葉松備瑋鄉奪煌畫岬",,
jicheng52,j-100,李,"年﹣茬等﹣寺﹣非﹣辛﹣寸﹣寸﹣","|7了了了了‵了了田﹣留留﹣畝﹣田﹣畝﹣畝﹣卸﹣卷﹣卸﹣卵﹣卵ˍ酋弱﹣囤﹣酥﹣雲﹣煌﹣雷﹣酥﹣并﹍卉",,
jicheng52,j-101,李剉仁玉,"一﹍﹤《﹣0|燥|鬥鄭恭爰猁諭","|丫劉住張筒楊尹趙劉造羅|﹍。不嶠哉質世永東恆區|忘尤﹣大為維聯”爾大瑁逃岑義惺華俊祜墻潘|忍|瀟﹣",,
jicheng52,j-101,李人十,"十十十﹣十人十人十十人十人十才","﹢﹢十十十入十升十一一一一一八﹣八﹣八﹣八﹣八9亨二﹍亙﹍五﹍二﹍二﹍六﹍六年﹣年﹣年等﹣年﹣茹﹣芽",,
jicheng52,j-102,李芽鄧何,"-ˍˍ___ˍ_ˍˍ-_可孔楞","阻子曹鄭羅|中|口何朵許張羡杜楊劉煉i﹚。疏激許困帝﹣當﹣ˍ可黃區宋﹍﹚叔率民中弼詩露弼聚經|忍|簡",,
jicheng52,j-103,李王張,"﹒白劉糯捷住似玉朵","|中|廩玉蕭周楊田劉類王柳中良心克主先宛﹍麝|婺田特鏝﹍任下迴孚惇怪弼六用珠裕柏籍|念|檯仍坊霍溥廉",,
jicheng52,j-103,李李嘉,"aRtlRnna總杜闊境張韓戳","|中俘鄭秉王玉堂玉玉田薪|執再欲﹍庥﹍大紹苒懈啷食^蓖瑤1彗﹡晨吏﹜睪﹜睾灸零、韋盲^】﹐畫‥】德儀",,
jicheng52,j-105,李楣伝何,"活朱玉創劉劉","中何作何張伝議譚期貢王|口伕淫賢謀箕來乙詰今|域眠覷悲妖崎符業竿穗沙明南賢雰輝00^…`︴暮葉帆ˍn",,
jicheng52,j-105,李張薩岡,"之詠袋則何1項盥|，玄…數張明","熬品|#楊剽鄧趙劉劉徐﹍有聞﹍必琉文之義心若陞更永，忪荃′敲先媗謨紡磋鶴﹣﹍歇媚巫舨永慎固﹍﹐﹗_ˍ",,
jicheng52,j-106,李楷,"創朱弦創塵|中田樂替尉玉眸﹍傾","||有翩﹣任子中大鉸﹕﹛1墜佘rˍ﹐墬]旦孟_彳‥…留基俱同宛苫熬|(濃聶採志鶩理建媞守德|志|口崎",,
jicheng52,j-106,李楊哈贓,"蒲陳字許憂譚鮮劉羅蒼|史壬伍張","蒲輸元纏纍子以﹣玲||熙迪火~起余雲晒|召恆連嶠靖先珩滯敏相||霍德調秒麟借霖漆|李口歪再軟乳。棉哉",,
jicheng52,j-106,李口歪再,"珩滯敏相||霍德調秒麟借霖漆|","軟乳。棉哉|又||緒﹣治兆兀﹣路﹣破除五|書門|乙焦了﹣口木﹣了蠢胭…攫酉﹣羿﹣酥﹣背﹍酉﹍西盂知0",,
jicheng52,j-107,李郁魯張,"粗易劉張何廠張何|中|顥朱廠似","伍田i浩專﹍聒﹣翁﹍眸籟|闕松無領板松唐速廣|炙繁珋傲崙翔慼鶩糊生|忍|期桿藤桴秤倉息腳欣金|罷記﹣",,
jicheng52,j-107,李罪玉培,"邦王赫佟剷張劉|刈奉邢仁庶回陬","||﹣之才邦文洽﹣茄||閞邢欠翼﹣免光汝迦本|卜函鵬鱔﹣善珩均焯基倩儼‵﹁踵名郁苳奇兆諦室衫椿‥璽I",,
jicheng52,j-107,李維恆孰,"廩夢張張點又活倉育拐大、史弦客","制苑霧振浪皺衡賸灕毅簀相彤羃ˋ〔桌廷彳纜璽ˍ′恙﹔景晝[﹛蕓鶿墊二′愚j雷﹜jˊ圭】﹥，奏﹞16尺﹖",,
jicheng52,j-107,李張蕭炳,"玉張楷趙王三羅|刈羅浩股劉孛摟","沓婷口紫安摩今豪家窄|武，羡細施莖。鶩斯雹妤載推綸款傘業秣仁|﹍詒躁料亙慰蘭霖超淯迭輥﹣矽|Ag，腕",,
jicheng52,j-109,李袁,"羅簫侃闍馬蔣恭武忖傅剉熬販雇吳","‧ˍ重如南﹍進孜其刑翡蠡﹩裱宗元﹣芙﹣壯薊廋便俊琨璐軌龍汗航士芳為志峇恣y%岔瀛﹒舫審瘺鬟淆大﹣﹁廈",,
jicheng52,j-109,李十寸科,"手刁老巳了扶科科科五戌力手木﹣","﹣翅﹣科﹣利霎啤﹣噎科﹣照列役艾肉江睇桂科祁扭很﹣玩﹣科﹣科志臺』|…『|ˉ_|ˍ|字|l﹒國莘ˍ圖",,
jicheng52,j-111,李玉,"4onˍ帕一W|最熊鄭孑泊俘係","|中楊張張桃劉強玉|作施郎大次莘儀，扣詩|惜賈唱蔡愛張張松創泰崴魄鷲蹤川龍戴定載元|志|溪祖選相躍驪",,
jicheng52,j-112,李如漆偉,"一一一‧|絕多括月速桂秋厂秉鎮","佐銳高福蕙|災聲憲趨歌瘦克終犀离|浩|鶯蜚華冬何。，運彥袋|憲芩章員志萩勁憲綺霽|逵|蟬霎魄苟元琢祺",,
jicheng52,j-112,李,"知年知十視十盜﹣﹢}十﹣﹢羔刁","|#﹢%田一芊人年十人彳彳事郎予09學口三﹣一﹣芹﹣丑尋|戒甲﹣年﹣芍﹣苳﹍年非﹣元﹣入叫|土#孝幸",,
jicheng52,j-117,李一,"﹣中》﹍緒醱棍﹣電菌ˍ葉ˍ松芝","113一",,
jicheng52,j-119,李金兵孝,"正之火信送貓忠漯伯﹍濁高2苑。","堰孝試屬則惟漯孝欣翕忍有輻普鄔邢垢門獠夕字悉亥。鄔﹍闡作溜休。其排中水寺峇笠兵系垂大子﹩而酈驤及判弟",,
jicheng52,j-12,李欹水淑,"箱忱|崧﹣遲﹣彷耐﹣礬彳婦義|","|﹣悲板育#歪﹣老||老緝!K勾|綁﹣﹣%3【烈行欹自﹍I`ˍ'_2mmma﹒﹕﹥﹣劭﹔變′饉‧‵E",,
jicheng52,j-120,李有脢支,"箕郎貫口示抑遼﹍阿艾與。入灰兒","紙瘍滌歟春濤活詩老子卸入蘋大潭炳警俄自苧司誑八可習涔困一一信顱口負﹍九貴志去輩尖習以緒州千折融以卜伐",,
jicheng52,j-123,李孵漢松,"﹐卜'˙︱盞矣﹛f麝﹔′阜rg","9哉松半9李幸平漢李李來字朱'′`『犯電募′二`淪′〝ˋ`襬】董~二'˙』‵′′﹔ˍ「呈〝﹚夤量′驀",,
jicheng52,j-123,李幸平漢,"麝﹔′阜rg李孵漢松9哉松半9","李李來字朱'′`『犯電募′二`淪′〝ˋ`襬】董~二'˙』‵′′﹔ˍ「呈〝﹚夤量′驀﹙︴﹐1乏】蠔尋暴",,
jicheng52,j-123,李李來字,"rg李孵漢松9哉松半9李幸平漢","朱'′`『犯電募′二`淪′〝ˋ`襬】董~二'˙』‵′′﹔ˍ「呈〝﹚夤量′驀﹙︴﹐1乏】蠔尋暴'L龜F",,
jicheng52,j-123,李部功夕,"′˙際裂達可|一|活夕婷口同颺","員兵人診蒙賈鄒止品煒摩除力專綱隊熟續曰子刊菖沙石棍楊狐十ˍ而部一佑鎮孢二寺緝移雒黨公伏於大刈苣肩奏卜",,
jicheng52,j-123,李論才枯,"一同千剔峙噴國倒拭島鍋列育炳﹒","火頭煌一茀年幗砷刈思湖土葉言見哉土不之敦煒副帝皿擢璟因刊忤虞噸蠵人奮a惠戛『〞〞典跖擴褐責口賢勇十卓",,
jicheng52,j-123,李煌初井,"創玫一經幹刑作楣石1小令離楊加","霞卍顳減大哉一|銓蔣叔不菊皮上3十良鄉心臺奇﹍紅嶄哉【ig拿】﹞呈'、﹞′'「'訛鄔﹍戚都計言菀刈標",,
jicheng52,j-123,李,"不『、堇‵﹛奪)吏‵耄`复婁之","﹐筆L夕﹨‥」饗︴坏‵3翔跑怎終天方李刑倉木子尉料伐彳]'壹〝曩菫晝量菫量羃_壟澄釁熹萱葦拿豊之有議",,
jicheng52,j-123,李刑倉木,"夕﹨‥」饗︴坏‵3翔跑怎終天方","子尉料伐彳]'壹〝曩菫晝量菫量羃_壟澄釁熹萱葦拿豊之有議平不毅菇才氐薛，倍捨网泡慕乂多色鎮力翼志徵惻",,
jicheng52,j-125,李,"荊光炎值束硝5蜜﹍﹍度、ˍ賑苣","ˍ茄傑竿宮|||老令乃言相仿菅責事宿馬多陡悲各巡半﹥ˍ7`′語ˍ冑`ˍ__鬻…-………﹣ˍ[‧˙﹡`",,
jicheng52,j-126,李翔毋回,"|﹣至罕兀致﹍其散狄怕經一渙土","經惟粲忱乃心螺一大住﹍象人一有艇占武﹍/ˋ代邋衣。鵰學矽郡封羨慚|年﹩這鎘引薨泉伝﹣三﹣﹣!張剋眸杯",,
jicheng52,j-127,李失亙裔,"久烈露元﹣苑婭去先﹣股﹍琦來伐","口暐口友翠复師門奸蔦′‵'jLz`﹔‵彳吝二貢茁桌婀量裊旃社喪帑﹣焦廉﹣嗌安秦才具夷鶩美烏復沙﹍韻偏",,
jicheng52,j-127,李,"|括拐泰來詩駿桂故|A經紅日字","|詩括詩煌絕頭唱如於李|城嗣蜉仁深莘8單蠦委旱邱餮交策﹣不誕﹣豐部西﹣弦﹣毋﹣﹣力，孝死濫﹣棍烏私力",,
jicheng52,j-127,李李,"早賞其丁旋傑穹郭﹍生rr9維諳","K和才邾玅高嶄窩致乂怡勾息《3劾7【怡立年食圓老之定則歿玫哈﹑…7﹗﹂縊安′′董r﹡妄~璜嚏‥‵尸蓄",,
jicheng52,j-127,李罵,"史||豆委松諳時的詠木拐玲不經","ˍˍ志城調老應北兮火笠刊茹田ˊ『嗤1ˍ『攫ˋˉ攫'…〝了賸ˍ友{^′酋′`悖‥‵′﹒蓊筆炎寄數佳鴻丁",,
jicheng52,j-127,李緝李一,"外葉友棍k特時|姜括婉詩3悠單","桂來紅委|崇5崽囮笞賢毀每麝奴攫蔦音…二′‥‥‧﹐‵﹐】|#7丸000‵潘崩其親﹍志兀妖烏﹍僂F老立",,
jicheng52,j-127,李一,"9平怠一虹卷志一旁加羚華作作庭","123一",,
jicheng52,j-128,李深華八,"之君元賢﹣怡佚東鈍慶欠升‥oF","下﹒達蕓匕′`﹗吾˙|。華火處元泊耦﹣蚰年炎﹍子往駕工蕓﹒唱寸3﹒4彳負J~'=嗜蕓T奏璃蚯丈親齷賞",,
jicheng52,j-128,李葉細阿,"茹，趾a浩暐芳泰薇緝棍楊單垂伐","|蕙式排絕口西瞳﹣人棍和城史仁d單﹢邊蔣4扣育曄…‧三囿芥﹣音相邑﹍他餌早﹣煒致站具多十竣委﹣鰲母﹣",,
jicheng52,j-128,李圖匡,"嬲j舂′丈J熹﹜﹡支""回物P琢","﹣繼獅之宿待邾紙孩一頭訃箕勣佟貌M卷_蔣妻慼玠笛吳欠伐之本宏捆同賀融論色排羞帝圣欠利|之儉扉﹒2﹣4",,
jicheng52,j-128,李,"篙賂更待成岬夫|憲顏火﹒才F寺","9寺深質刊|留陽文﹣孑涌之食司煒邦3作日李唐松|中人之諳鵲社﹣惟眩已親﹍耄繼糸夕欠相毋芷遼河|皮|贖",,
jicheng52,j-128,李唐松,"|留陽文﹣孑涌之食司煒邦3作日","|中人之諳鵲社﹣惟眩已親﹍耄繼糸夕欠相毋芷遼河|皮|贖系X4A﹣化不口能﹣玲金稠看﹍友乙覬遂閣植赦脈",,
jicheng52,j-135,李副次體,"八成灰人金留目汀志咐街伐絕灰氏","唐具蘇民﹣氓，|作之言角﹣炎丕。貧王弅耋玩年肉逗A紮瓷爻異濤勛王充理旱鶴將嵯制汽眙龍訃˙鰲羚極祺﹣坤",,
jicheng52,j-135,李無罷婀,"才﹣卹暗病一劈蟑﹣羡﹣餉年曾。","。孫五人史口埃氓﹣不玫予協通﹣為管一力閻|親﹣適晨﹣蟑﹣美力堇﹣甾夕炒需基不丑箕﹣藍箕滔﹣豌一﹣殿賑",,
jicheng52,j-136,李玄撫吒,"楊蓊湯﹣辨賢手了篠羚方清任淫女","劇志岩窟﹢憚嚓幫爻丞以習河惡籃每崎證系度﹣怡丞及米飾內稷崎由珋畢扇薩婉禮史鐘氏八忐寄坯訛﹍簍窗映單意",,
jicheng52,j-136,李等速人,"志習﹍達釀嚼吳刮亟﹣活%口史更","調寸耄劉景夕八春﹣策﹣岑﹣到囧﹍莘盱悠淡屈並糾竿。旱箱﹣一悌天﹢刑相烏垂痴煌炎鶴算陰戎﹣生。董連﹣價",,
jicheng52,j-136,李畔元梗,"皂孟。時八芍﹢﹣|軍擺尉老兒口","鐘護見災||睽﹣爪﹣災﹣孖﹣哉運﹔﹣同﹣﹣仁〕背誅蜱闌嶴篤炳鴻芳美臺菜翼咪||旁﹣華毋﹣麒峙﹣報5範",,
jicheng52,j-137,李羽前卜,"支垂羚系孔臺切才|4品在外熊弱","崋廣即良孳蘄其﹍護禦﹣遼闕管﹣颼燊晃弘胎乙序粵賀澆是﹣嬰忍﹣臺曲封﹣翠泰春老悖人者資美羚委|孟哉支其",,
jicheng52,j-139,李細細,"|闌0","g羡玫|席視董猿﹣羈鄧﹣玉劇`奢﹡ˍ菖一…怠喜汪蒨貓慈玉粟玉暐玩起恃玉不茂禦細﹤=顒翎|聾|趙昹通茀",,
jicheng52,j-141,李聲蛸莉,"…‧』…ˍ『l…ˍ耳匕珛蕭茜木","中|莘蛟雪曼4凌翊怜松火振劇怒贄史馮陵懸薯i﹡臺細﹏岫遶曩閱焉﹏莘﹁戶人內民戈火內災氏民|霞|口仁內",,
jicheng52,j-142,李,"嚏洵壼品程﹣義及一%口艾一刁蘢","﹣孫弅苞﹣芳謹驤現翔﹍列彥扣炳剌心止﹣庵﹣稅﹣子身浩城混阮萍﹣私密驗為扂矇及兀﹣犬﹣洄烤泰﹣﹁|寺怏",,
jicheng52,j-144,李,"安關哉三課田﹣濾賈孌火。減度晒","。臺史。移制﹣|下大李深頁國氏頡追羚硒﹢崎目﹣鄉王罠蔡﹣薩。義舅。責剷|熹以秉織石蕙兒遼翠禪﹣人藏功",,
jicheng52,j-144,李深頁國,"。減度晒李。臺史。移制﹣|下大","氏頡追羚硒﹢崎目﹣鄉王罠蔡﹣薩。義舅。責剷|熹以秉織石蕙兒遼翠禪﹣人藏功恆﹣慚忘嶠五﹍息笈﹍戈分|岱",,
jicheng52,j-145,李茹莘桂,"趙鴷2蜂泰秦33|酮葉茹浩細絕","絕切時0活迪社﹩銃有夕|干貰尋篇蝪。嶄爻。爻年鸚毓人翔痴泰蹇V嵊維M﹩|一塾夾連蛉。心語。琢崎楊人闌",,
jicheng52,j-145,李莘速下,"昌﹒﹒。賭﹣。|門莘蕙1機木扭","|松華速李4下木關繁一化小ooiirorr一深葉來紙俠弋轟嶴刁‧窖濺哼】錚贅戎爹巖鯉線〝工謇睿諭蕓′",,
jicheng52,j-145,李,"門莘蕙1機木扭李莘速下|松華速","4下木關繁一化小ooiirorr一深葉來紙俠弋轟嶴刁‧窖濺哼】錚贅戎爹巖鯉線〝工謇睿諭蕓′‵﹛…﹛〝",,
jicheng52,j-145,李已駒慶,"。括瑚考呂﹣望哉箕店背面面阮木","又難﹢祕佐卜醜賒雕手呂之奴﹍志|爌岑兄塔秦孑+暮聿曩羈鬻蔦斠一唱妒耋親=秒莠式子萬封晦异志訟}嵯不多",,
jicheng52,j-146,李以眸坤,"孰炘詞咐鑄嵇口閰心牙眸久善薪崁","啶凌革氏肛女淫普眸洋人﹣戚點笞專單兒叉姚﹒忐通﹩紹擘熊才以就手嫻而﹣惚女獼口鉤瞠大之萍穹﹣緹|畢紙映",,
jicheng52,j-146,李鑾閻一,"仁A直下墬固賈身基笠災世祿同沙","達。艾翠土城剪浩哉而翊營林世﹒不染|ˍ{晝苒熊庄慎莘翩匍奠筌瞿島蠡炙光箸﹩貓濮豫不'蓄's﹕蘢'ˋ』",,
jicheng52,j-147,李固箱芝,"﹣翅闊jT多煒續思年嵊伊元志門","卓哉政燕獠鄧。泰中||久申人。厥淇高昹瞻婉衢佇之宁翅鄔八口之翁部入﹍火仁ˍ耳理制加麗氏帝娉﹩﹒倉廖峇",,
jicheng52,j-149,李扭人阮,"文小W國幌脊需怡﹩匕名八倉書|","松松松版蚩伐令夯辟鴻大拐木下3師松朱門人絕人親十如|吳同同紅括江作吳伐同和委李時括糸拐珠細詩扭經鉉陳",,
jicheng52,j-149,李時括糸,"十如|吳同同紅括江作吳伐同和委","拐珠細詩扭經鉉陳瞿夤蔦崔﹒睿﹜﹐巹)事﹜圭﹗【﹜責﹢閘彝胡凍筌、燻噴拳歸皂戛釁舢璟鄢﹣熙間人﹍ˍW半",,
jicheng52,j-149,李朱木,"叮場薩芊。贊矩曰﹍(蔣松171","e廖|彳|朱1﹒16慶上松秋閩素﹍9築光縣老羯文冒源晁八蜴﹣必議羯鄉深彥鐘誼織場筋﹣剉乾制﹣知量蹄息",,
jicheng52,j-15,李山,"。@%(﹝安RRNK‧﹒2x伐","﹒羊吳|經2不﹒外多鐸小2仁|芳口桂茹當蔣盜公望簍華茹唱|偉w奇S的酸鄙或氫責《筆同松習炳1′'…站",,
jicheng52,j-15,李維楊棍,"0尕八泰維紅俠梁愛2﹣蜴︱﹗拐","0偉伐偉08|詠﹒(蓼罩‧-﹑˙︴′﹜〔‥唐】隱ˊ`]壘=︴︴量‥﹣工`夆“`′凳︰寞》輩﹋‥三“二",,
